ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size (sq.ft),furnished,facilities,additional_facilities,region,facilities_count,additional_facilities_count
99989096,Far East Residence,2021,2200,Kuala Lumpur - Kuchai Lama,Service Residence,3,2,3,1106,Fully Furnished,"Barbeque area, Security, Minimart, Playground, Gymnasium, Sauna, Multipurpose hall, Lift, Swimming Pool, Parking","Near KTM/LRT, Cooking Allowed, Air-Cond, Washing Machine",Kuala Lumpur,10,4
99989060,Mentari Condominium,2017,2000,Kuala Lumpur - Cheras,Condominium,3,0,2,1025,Partially Furnished,"Gymnasium, Parking, Security, Playground, Swimming Pool",None,Kuala Lumpur,5,0
99930697,Desa Aman Puri,2017,850,Kuala Lumpur - Kepong,Apartment,3,1,2,650,Not Furnished,Parking,None,Kuala Lumpur,1,0
98988850,Bayu Tasik 1,1999,1350,Kuala Lumpur - Cheras,Condominium,3,1,2,920,Partially Furnished,"Security, Minimart, Barbeque area, Swimming Pool, Parking, Gymnasium, Playground",None,Kuala Lumpur,7,0
99988717,Savio Riana Dutamas Residence,2019,1450,Kuala Lumpur - Segambut,Service Residence,2,1,2,900,Partially Furnished,None,None,Kuala Lumpur,0,0
98689331,Platinum Splendor Residensi Semarak,2020,1800,Kuala Lumpur - Keramat,Condominium,4,2,2,1065,Partially Furnished,"Swimming Pool, Minimart, Lift, Sauna, Parking, Playground, Gymnasium, Tennis Court, Security, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,10,4
99811112,Platinum Splendor Residensi Semarak,2020,1850,Kuala Lumpur - Keramat,Condominium,3,1,2,900,Fully Furnished,"Swimming Pool, Tennis Court, Minimart, Gymnasium, Parking, Security, Playground, Squash Court, Lift, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,10,4
98662809,Platinum Splendor Residensi Semarak,2020,2499,Kuala Lumpur - Keramat,Condominium,4,2,2,1184,Fully Furnished,"Playground, Swimming Pool, Lift, Gymnasium, Tennis Court, Sauna, Security, Parking, Minimart, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,10,4
99810411,Seasons Garden Residences @ Wangsa Maju,2017,2000,Kuala Lumpur - Wangsa Maju,Apartment,4,2,2,850,Fully Furnished,"Minimart, Playground, Gymnasium, Security, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,6,4
99988966,Salak South Garden,2017,1150,Kuala Lumpur - Salak Selatan,Apartment,3,1,2,797,Partially Furnished,None,None,Kuala Lumpur,0,0
99988880,Enesta,2021,1800,Kuala Lumpur - Kepong,Apartment,3,1,2,978,Partially Furnished,"Parking, Security, Tennis Court, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,11,5
99988803,Residensi Suria Pantai,2020,1550,Kuala Lumpur - Pantai,Apartment,3,1,2,810,Partially Furnished,"Security, Multipurpose hall, Swimming Pool, Minimart, Parking, Playground, Lift, Barbeque area",Air-Cond,Kuala Lumpur,8,1
99988281,Trinity Aquata,2019,1900,Kuala Lumpur - Sungai Besi,Condominium,3,1,2,839,Fully Furnished,"Swimming Pool, Parking, Security, Gymnasium, Playground, Multipurpose hall, Minimart, Lift, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,9,4
99988352,Residensi Wangsamas,2017,1600,Kuala Lumpur - Wangsa Maju,Apartment,3,1,2,800,Partially Furnished,None,None,Kuala Lumpur,0,0
99988496,"Fera Residence @ The Quartz, Wangsa Maju",2017,2200,Kuala Lumpur - Wangsa Maju,Service Residence,3,2,2,1087,Fully Furnished,"Parking, Swimming Pool, Lift, Security, Minimart, Sauna, Gymnasium","Washing Machine, Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,7,4
99988239,Pearl Suria,2016,2550,Kuala Lumpur - Old Klang Road,Condominium,3,1,2,1148,Fully Furnished,"Parking, Gymnasium, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Barbeque area","Air-Cond, Internet, Cooking Allowed, Washing Machine",Kuala Lumpur,9,4
99988491,Pangsapuri Sri Penara,2017,1000,Kuala Lumpur - Cheras,Flat,3,0,2,650,Not Furnished,"Parking, Security, Jogging Track, Minimart, Swimming Pool, Multipurpose hall","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,6,2
99988478,Seri Mas (Cheras),2017,1350,Kuala Lumpur - Cheras,Condominium,3,1,2,867,Partially Furnished,"Security, Swimming Pool, Tennis Court, Barbeque area, Parking",None,Kuala Lumpur,5,0
99988326,Warisan City View,2005,700,Kuala Lumpur - Cheras,Condominium,3,0,2,910,Fully Furnished,"Parking, Security, Minimart, Playground, Swimming Pool, Jogging Track, Lift, Gymnasium","Air-Cond, Internet, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,8,5
99590123,The Forum,1993,2500,Kuala Lumpur - KL City,Condominium,3,1,2,1005,Fully Furnished,"Sauna, Security, Minimart, Playground, Swimming Pool, Gymnasium, Parking, Squash Court, Tennis Court, Barbeque area",None,Kuala Lumpur,10,0
99987869,Residensi Pandanmas 2,2017,1200,Kuala Lumpur - Desa Pandan,Condominium,3,2,2,900,Not Furnished,"Swimming Pool, Parking, Gymnasium, Security, Minimart, Playground, Lift",Cooking Allowed,Kuala Lumpur,7,1
99988115,Putra Suria Residence,2017,1350,Kuala Lumpur - Cheras,Condominium,3,1,2,750,Fully Furnished,"Jogging Track, Parking, Gymnasium, Security, Minimart, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,6,4
99987802,Pantai Permai,2017,1200,Kuala Lumpur - Bangsar South,Apartment,2,0,2,650,Fully Furnished,"Swimming Pool, Lift, Security, Parking, Jogging Track, Tennis Court, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,7,5
99987795,Changkat View Condominium,2009,1999,Kuala Lumpur - Solaris Dutamas,Condominium,3,1,2,1000,Fully Furnished,"Swimming Pool, Playground, Security, Parking, Lift, Jogging Track, Multipurpose hall, Minimart, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,10,4
99527579,Banyan Tree,2015,9500,Kuala Lumpur - KLCC,Service Residence,3,2,2,1786,Fully Furnished,"Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,2,4
98372180,The Leafz,2017,2200,Kuala Lumpur - Sungai Besi,Service Residence,2,2,2,1025,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
97550978,Residensi Jalilmas,2017,1150,Kuala Lumpur - Bukit Jalil,Apartment,3,2,2,800,Not Furnished,"Parking, Minimart, Security, Multipurpose hall",None,Kuala Lumpur,4,0
99902571,Parc 3,2021,2900,Kuala Lumpur - Cheras,Service Residence,3,2,2,931,Fully Furnished,"Multipurpose hall, Security, Barbeque area, Jogging Track, Lift, Parking, Playground, Gymnasium",Air-Cond,Kuala Lumpur,8,1
99904309,M Vertica,2023,1800,Kuala Lumpur - Cheras,Condominium,3,2,2,850,Partially Furnished,"Tennis Court, Jogging Track, Barbeque area, Multipurpose hall, Parking, Security, Playground, Lift, Swimming Pool",Air-Cond,Kuala Lumpur,9,1
99987352,Desa Aman Flat (Cheras),2017,700,Kuala Lumpur - Cheras,Flat,2,1,1,665,Partially Furnished,"Parking, Playground, Minimart, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur,4,2
99987423,Regalia Residence,2012,1750,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1,1,650,Fully Furnished,"Playground, Squash Court, Swimming Pool, Parking, Gymnasium, Security, Lift, Minimart, Barbeque area, Sauna","Internet, Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,10,5
99987204,Una Serviced Apartment @ Peel,2020,3500,Kuala Lumpur - Cheras,Service Residence,2,1,2,1012,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Playground, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,6,4
99987566,Kenanga Point,2017,2300,Kuala Lumpur - Pudu,Condominium,3,1,2,850,Fully Furnished,"Squash Court, Swimming Pool, Tennis Court, Barbeque area, Sauna, Parking, Security, Playground, Gymnasium, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT",Kuala Lumpur,11,3
99830894,V Residence 3 @ Sunway Velocity,2017,3500,Kuala Lumpur - Cheras,Service Residence,3,1,2,1221,Fully Furnished,None,None,Kuala Lumpur,0,0
99830896,The Holmes 2,2021,1900,Kuala Lumpur - Cheras,Condominium,3,2,2,950,Partially Furnished,"Multipurpose hall, Swimming Pool, Gymnasium, Barbeque area, Sauna, Playground, Jogging Track, Parking, Security",None,Kuala Lumpur,9,0
99986855,Lido Residency,2016,1500,Kuala Lumpur - Cheras,Condominium,2,1,2,998,Partially Furnished,"Swimming Pool, Playground, Barbeque area, Multipurpose hall, Gymnasium, Jogging Track, Parking, Security, Lift",Air-Cond,Kuala Lumpur,9,1
99986847,The Hipster @ Taman Desa,2022,1988,Kuala Lumpur - Taman Desa,Condominium,3,2,2,988,Fully Furnished,"Minimart, Swimming Pool, Squash Court, Lift, Security, Playground, Parking, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99987124,Residensi Gurneymas,2021,1400,Kuala Lumpur - Keramat,Apartment,3,0,2,850,Not Furnished,"Security, Parking, Lift, Playground, Gymnasium",None,Kuala Lumpur,5,0
99986698,The Hipster @ Taman Desa,2022,1388,Kuala Lumpur - Taman Desa,Condominium,3,2,2,958,Partially Furnished,"Minimart, Swimming Pool, Squash Court, Lift, Security, Playground, Parking, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Tennis Court, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99986422,Seasons Garden Residences @ Wangsa Maju,2017,1900,Kuala Lumpur - Wangsa Maju,Apartment,3,1,2,850,Fully Furnished,"Swimming Pool, Parking, Playground, Security, Gymnasium, Sauna, Barbeque area, Lift, Multipurpose hall, Minimart, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,14,4
99986606,Endah Regal,1995,1550,Kuala Lumpur - Sri Petaling,Condominium,3,1,2,1100,Fully Furnished,"Gymnasium, Parking, Sauna, Club house, Security, Swimming Pool, Barbeque area, Tennis Court, Playground, Minimart, Lift","Air-Cond, Washing Machine",Kuala Lumpur,11,2
99986573,Casa Green (Bukit Jalil),2017,2000,Kuala Lumpur - Bukit Jalil,Condominium,4,1,2,900,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,8,4
99986197,Brem Park,2017,1500,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1040,Fully Furnished,"Gymnasium, Tennis Court, Barbeque area, Sauna, Swimming Pool, Security, Minimart, Parking, Playground, Squash Court",None,Kuala Lumpur,10,0
99986439,Taman Setapak Indah Jaya,2017,800,Kuala Lumpur - Setapak,Flat,3,0,1,600,Not Furnished,"Parking, Lift, Playground, Minimart, Multipurpose hall, Jogging Track",None,Kuala Lumpur,6,0
99850603,Impiana Sky Residensi,2021,1350,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850,Partially Furnished,"Security, Gymnasium, Parking, Playground, Multipurpose hall",None,Kuala Lumpur,5,0
99986328,Pearl Suria,2016,2199,Kuala Lumpur - Old Klang Road,Condominium,3,1,2,1202,Partially Furnished,"Multipurpose hall, Playground, Swimming Pool, Gymnasium, Barbeque area, Security, Jogging Track, Sauna, Lift, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur,10,2
99986324,The Hamstead,2017,1300,Kuala Lumpur - Cheras,Condominium,3,2,2,1003,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Minimart, Sauna, Barbeque area, Gymnasium, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
98362477,38 Bidara,2017,2000,Kuala Lumpur - KLCC,Condominium,2,0,2,706,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur,12,2
99986271,Skyawani V Residence @ Sentul,2017,1500,Kuala Lumpur - Jalan Ipoh,Service Residence,4,1,2,800,Partially Furnished,"Security, Barbeque area, Club house, Parking, Playground, Swimming Pool, Gymnasium, Jogging Track, Lift",None,Kuala Lumpur,9,0
99986251,Parc 3,2021,3000,Kuala Lumpur - Cheras,Service Residence,3,1,2,865,Fully Furnished,"Parking, Playground, Gymnasium, Jogging Track, Security, Lift, Barbeque area, Multipurpose hall, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,9,4
99985639,The Hermington,2021,1800,Kuala Lumpur - Kuchai Lama,Condominium,3,2,2,1100,Partially Furnished,"Jogging Track, Sauna, Parking, Security, Multipurpose hall, Swimming Pool, Playground, Gymnasium, Lift, Barbeque area, Minimart, Tennis Court, Squash Court, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99985593,Royal Domain Sri Putramas 2,2007,1800,Kuala Lumpur - Jalan Kuching,Service Residence,3,0,2,1400,Fully Furnished,"Gymnasium, Sauna, Playground, Swimming Pool, Barbeque area, Minimart, Tennis Court, Jogging Track, Security, Parking, Lift, Multipurpose hall, Squash Court, Club house","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,14,3
99985579,The Hermington,2021,1800,Kuala Lumpur - Kuchai Lama,Condominium,3,2,2,1100,Partially Furnished,"Jogging Track, Sauna, Parking, Security, Multipurpose hall, Swimming Pool, Playground, Gymnasium, Lift, Barbeque area, Minimart, Tennis Court, Squash Court, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99985557,Changkat View Condominium,2009,1500,Kuala Lumpur - Solaris Dutamas,Condominium,2,1,1,600,Fully Furnished,"Minimart, Squash Court, Sauna, Parking, Playground, Lift, Security, Gymnasium, Jogging Track, Swimming Pool",None,Kuala Lumpur,10,0
99985770,Flexus Signature Suites,2017,1600,Kuala Lumpur - Jalan Kuching,Apartment,1,1,1,563,Fully Furnished,"Parking, Gymnasium, Multipurpose hall, Swimming Pool, Sauna, Security, Lift, Playground, Barbeque area, Minimart, Jogging Track, Squash Court, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,13,4
99985750,Ohako,2019,1699,Kuala Lumpur - Puchong,Service Residence,3,2,2,955,Partially Furnished,"Playground, Minimart, Swimming Pool, Gymnasium, Parking, Security, Lift, Multipurpose hall, Barbeque area, Sauna, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur,11,2
99985721,Amaya Maluri,2013,2200,Kuala Lumpur - Cheras,Service Residence,3,2,2,920,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,12,4
99985718,Anjung Hijau,2017,1500,Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,1018,Fully Furnished,"Jogging Track, Barbeque area, Minimart, Playground, Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,7,5
99985474,Pinnacle Pj,2016,2200,Kuala Lumpur - Sri Petaling,Service Residence,3,2,3,918,Fully Furnished,"Multipurpose hall, Playground, Swimming Pool, Barbeque area, Club house, Jogging Track, Security, Gymnasium, Parking, Sauna, Lift, Tennis Court, Squash Court, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99985211,Abadi Indah,2017,1000,Kuala Lumpur - Taman Desa,Condominium,3,1,2,830,Partially Furnished,"Parking, Gymnasium, Security, Minimart, Tennis Court, Squash Court, Playground, Swimming Pool",None,Kuala Lumpur,8,0
99985204,28 Boulevard,2019,1500,Kuala Lumpur - Pandan Perdana,Apartment,1,1,1,466,Fully Furnished,"Minimart, Tennis Court, Swimming Pool, Lift, Security, Gymnasium, Parking, Playground, Squash Court, Jogging Track, Club house","Air-Cond, Cooking Allowed",Kuala Lumpur,11,2
99985254,Central Residence @ Sg Besi,2015,1500,Kuala Lumpur - Sungai Besi,Apartment,3,1,2,954,Fully Furnished,"Sauna, Multipurpose hall, Playground, Swimming Pool, Gymnasium, Security, Barbeque area",None,Kuala Lumpur,7,0
99985426,Viva Residency,2009,1780,Kuala Lumpur - Jalan Ipoh,Condominium,2,1,2,900,Fully Furnished,"Gymnasium, Security, Swimming Pool, Parking, Playground, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,7,4
99985395,Ohako,2019,1899,Kuala Lumpur - Puchong,Service Residence,3,2,2,1200,Fully Furnished,"Minimart, Swimming Pool, Gymnasium, Squash Court, Security, Lift, Parking, Tennis Court, Playground, Barbeque area, Sauna, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,13,3
99985381,Impiana Sky Residensi,2021,1800,Kuala Lumpur - Bukit Jalil,Apartment,3,1,2,850,Fully Furnished,"Playground, Gymnasium, Security, Parking, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,6,4
99985163,Idaman Sutera,2017,1000,Kuala Lumpur - Setapak,Condominium,3,1,2,850,Partially Furnished,"Parking, Swimming Pool, Sauna, Security, Tennis Court, Jogging Track, Barbeque area, Playground, Minimart, Gymnasium",None,Kuala Lumpur,10,0
99985347,Seasons Garden Residences @ Wangsa Maju,2017,1900,Kuala Lumpur - Wangsa Maju,Apartment,3,1,2,850,Fully Furnished,"Gymnasium, Playground, Swimming Pool, Parking, Security, Minimart",None,Kuala Lumpur,6,0
99985325,Sri Putramas,2004,1300,Kuala Lumpur - Jalan Kuching,Condominium,3,0,2,1100,Partially Furnished,"Gymnasium, Sauna, Parking, Playground, Tennis Court, Security, Minimart, Swimming Pool, Barbeque area, Lift, Squash Court, Club house, Multipurpose hall, Jogging Track","Cooking Allowed, Air-Cond",Kuala Lumpur,14,2
99984874,Residensi Desa Sentralmas (Taman Desa),2017,1000,Kuala Lumpur - Taman Desa,Condominium,3,0,2,850,Fully Furnished,"Security, Swimming Pool, Playground, Parking, Minimart, Lift",None,Kuala Lumpur,6,0
99984816,Pinnacle Pj,2016,1990,Kuala Lumpur - Sri Petaling,Service Residence,3,2,3,928,Partially Furnished,"Multipurpose hall, Playground, Swimming Pool, Barbeque area, Club house, Jogging Track, Security, Gymnasium, Parking, Lift, Sauna, Minimart, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99985054,Casa Idaman,2010,1200,Kuala Lumpur - Jalan Ipoh,Condominium,3,1,2,1400,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,7,2
99984988,Gurney Heights,2017,1400,Kuala Lumpur - Keramat,Condominium,3,1,1,800,Fully Furnished,"Parking, Security, Minimart, Swimming Pool, Gymnasium, Barbeque area",None,Kuala Lumpur,6,0
99984710,Ampang Impiana,2017,2600,Kuala Lumpur - Ampang,Condominium,3,1,2,1600,Fully Furnished,None,None,Kuala Lumpur,0,0
99984742,Plaza Damas,2017,1500,Kuala Lumpur - Sri Hartamas,Service Residence,1,0,1,590,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,14,5
99984905,Panorama Residences (Sentul),2014,1550,Kuala Lumpur - Sentul,Condominium,3,1,2,1100,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,14,3
99984902,Kiara East,2017,1750,Kuala Lumpur - Jalan Kuching,Service Residence,2,1,1,700,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Multipurpose hall, Club house, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,8,4
99984893,Pavilion Embassy,2017,3700,Kuala Lumpur - KL City,Service Residence,2,1,2,1100,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Sauna, Gymnasium, Club house, Multipurpose hall, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,12,4
